Comment,Designator,Footprint,LCSC Part #
4.7uF/16V,C1,C0805,
22uF/10V,C2,C0805,
97.6k,R2,R0402,
120pF/10V,C3,C0402,
442k,R1,R0402,
JUMPER-SMT_2_NC_TRACE_NO-SILK,EN,SMT-JUMPER_2_NC_TRACE_NO-SILK,
TPS62A02DRLR,IC1,SOTFL50P160X60-6N,
VLS201612HBX-1R0M-1,L1,L2X1.6,C415361
